continent,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,icu_patients,hosp_patients,total_tests,new_tests,tests_per_case,total_vaccinations,people_vaccinated,population_x,total_death,positive_rate,year,month,day,weekday,new_deaths_total,new_cases_total,population_y,median_age,aged_65_older,aged_70_older,cases_per_million,deaths_per_million,tests_per_million
Asia,India,2020-05-14,81997,15968.0,13699,519.0,1.23,4,41,8826585,350823,10.9,132754608,126328970,1393409033,14218,0.001809080182199571,2020,5,14,3,22065.0,456140.0,1393409033,18.6,2.581,1.337,327.35542055295406,15.835264073532096,6334.525463062647
Asia,India,2020-05-15,85784,16922.0,14011,550.0,1.22,5,41,9056173,352801,10.7,132754609,126704151,1393409033,14561,0.0018685597105974013,2020,5,15,4,22615.0,473062.0,1393409033,18.6,2.581,1.337,339.49973682996784,16.229979470787598,6499.292587835549
Asia,India,2020-05-16,90648,17296.0,14476,501.0,1.21,4,43,9297749,420898,10.5,132754610,127696675,1393409033,14977,0.0018602352031658416,2020,5,16,5,23116.0,490358.0,1393409033,18.6,2.581,1.337,351.91245957711544,16.58952931446943,6672.663072939904
Asia,India,2020-05-17,95698,18552.0,14894,553.0,1.21,2,40,9540132,442263,10.3,139185173,128627919,1393409033,15447,0.0019446271812591273,2020,5,17,6,23669.0,508910.0,1393409033,18.6,2.581,1.337,365.22656875872286,16.98639770480087,6846.612713181687
Asia,India,2020-05-18,100328,19906.0,15301,582.0,1.21,2,37,9789066,515472,10.2,142524947,129730641,1393409033,15883,0.00203349328730647,2020,5,18,0,24251.0,528816.0,1393409033,18.6,2.581,1.337,379.5123954819374,17.404078361533056,7025.263772636961
Asia,India,2020-05-19,106475,19459.0,15685,605.0,1.22,2,30,9969662,528082,10.1,144879233,131058890,1393409033,16290,0.001951821435872149,2020,5,19,1,24856.0,548275.0,1393409033,18.6,2.581,1.337,393.4774262368371,17.83826529851411,7154.8710851510605
Asia,India,2020-05-20,112028,18522.0,16095,688.0,1.23,2,26,10211092,408855,10.0,147053392,132294827,1393409033,16783,0.001813909814934583,2020,5,20,2,25544.0,566797.0,1393409033,18.6,2.581,1.337,406.7700054876851,18.33201837726281,7328.136791259053
Asia,India,2020-05-21,118226,18641.0,16475,671.0,1.22,2,22,10473771,446642,10.0,149268772,133366482,1393409033,17146,0.0017797792218294634,2020,5,21,3,26215.0,585438.0,1393409033,18.6,2.581,1.337,420.14798679721207,18.81357116191452,7516.652147323922
Asia,India,2020-05-22,124794,19160.0,16893,543.0,1.22,2,20,10740832,642588,10.0,151998107,133854676,1393409033,17436,0.001783846912417958,2020,5,22,4,26758.0,604598.0,1393409033,18.6,2.581,1.337,433.8984359088764,19.2032629086595,7708.31230860838
Asia,India,2020-05-23,131423,20903.0,17400,681.0,1.21,2,22,11024491,525689,9.9,153626325,135192013,1393409033,18081,0.0018960512553368677,2020,5,23,5,27439.0,625501.0,1393409033,18.6,2.581,1.337,448.89977399766144,19.691992336897677,7911.88426291765
Asia,India,2020-05-24,138536,22771.0,17834,585.0,1.21,3,21,11307002,463172,9.8,154211511,136557345,1393409033,18419,0.002013884847636889,2020,5,24,6,28024.0,648272.0,1393409033,18.6,2.581,1.337,465.2417091083979,20.1118259867058,8114.632338543193
Asia,India,2020-05-25,144950,24850.0,18213,650.0,1.21,2,21,11587153,381027,9.7,156082136,137805245,1393409033,18863,0.0021446165421307546,2020,5,25,0,28674.0,673122.0,1393409033,18.6,2.581,1.337,483.0756684207601,20.578307819825937,8315.686726282333
Asia,India,2020-05-26,150793,24248.0,18655,1129.0,1.21,2,18,11806256,661892,9.6,157750752,139087590,1393409033,19784,0.0020538263781507025,2020,5,26,1,29803.0,697370.0,1393409033,18.6,2.581,1.337,500.4775937892172,21.38855088073769,8472.929140254828
Asia,India,2020-05-27,158086,22251.0,19268,740.0,1.22,3,20,12092503,619652,9.5,159931238,139861462,1393409033,20008,0.0018400657002111142,2020,5,27,2,30543.0,719621.0,1393409033,18.6,2.581,1.337,516.4463434334575,21.919622506136,8678.358409924274
Asia,India,2020-05-28,165386,22753.0,19693,757.0,1.23,4,22,12412664,664949,9.4,162603603,141132112,1393409033,20450,0.001833047281389394,2020,5,28,3,31300.0,742374.0,1393409033,18.6,2.581,1.337,532.7753605857383,22.4628944256313,8908.126548652854
Asia,India,2020-05-29,173491,24879.0,20159,702.0,1.24,3,20,12739490,639042,9.3,165190000,141764335,1393409033,20861,0.0019529039231554796,2020,5,29,4,32002.0,767253.0,1393409033,18.6,2.581,1.337,550.6301321645013,22.96669480540105,9142.677920331811
Asia,India,2020-05-30,181827,26506.0,20642,711.0,1.25,1,19,13072718,598778,9.2,167493857,143090218,1393409033,21353,0.002027581410384589,2020,5,30,5,32713.0,793759.0,1393409033,18.6,2.581,1.337,569.652543654782,23.476954164398617,9381.823779234823
Asia,India,2020-05-31,190609,27114.0,21129,637.0,1.25,1,20,13433742,719364,9.0,168304868,144270200,1393409033,21766,0.002018350508741347,2020,5,31,6,33350.0,820873.0,1393409033,18.6,2.581,1.337,589.1112950751195,23.934106360856354,9640.91783665077
Asia,India,2020-01-06,198370,28606.0,21604,785.0,1.26,1,12,13791869,477023,8.9,171098918,145333606,1393409033,22389,0.002074120628610959,2020,1,6,0,34135.0,849479.0,1393409033,18.6,2.581,1.337,609.6408017185576,24.49747288239375,9897.932820419717
Asia,India,2020-02-06,207191,28732.0,22123,762.0,1.26,1,13,14047908,698290,8.6,173862643,146624652,1393409033,22885,0.002045286743050994,2020,2,6,3,34897.0,878211.0,1393409033,18.6,2.581,1.337,630.260734071185,25.044333123682282,10081.682885143175
Asia,India,2020-03-06,216824,28498.0,22673,763.0,1.27,2,11,14381303,733449,8.2,176045577,146624653,1393409033,23436,0.001981600693622824,2020,3,6,4,35660.0,906709.0,1393409033,18.6,2.581,1.337,650.7127329638892,25.591911029329463,10320.948593994079
Asia,India,2020-04-06,226713,29429.0,23174,793.0,1.28,2,13,14724546,830391,7.9,178361846,149219616,1393409033,23967,0.001998635475755925,2020,4,6,0,36453.0,936138.0,1393409033,18.6,2.581,1.337,671.8328773744931,26.161018865736033,10567.281861448935
Asia,India,2020-05-06,236184,32676.0,23727,853.0,1.28,4,12,15075369,848728,7.8,179646413,150033188,1393409033,24580,0.002167509133607277,2020,5,6,2,37306.0,968814.0,1393409033,18.6,2.581,1.337,695.2832779576217,26.773186563661383,10819.055024742329
Asia,India,2020-06-06,246622,34975.0,24309,771.0,1.28,5,11,15428170,868679,7.9,181544536,152301505,1393409033,25080,0.002266957131014242,2020,6,6,5,38077.0,1003789.0,1393409033,18.6,2.581,1.337,720.3835889012785,27.326505784177733,11072.247728137127
Asia,India,2020-07-06,257486,35252.0,24914,803.0,1.28,5,13,15849068,746608,8.5,182251006,153511379,1393409033,25717,0.0022242317340048006,2020,7,6,0,38880.0,1039041.0,1393409033,18.6,2.581,1.337,745.6826928722802,27.902790264170765,11374.311221362665
Asia,India,2020-08-06,265928,38697.0,25602,857.0,1.28,2,12,16291331,731697,8.7,183817204,156189641,1393409033,26459,0.00237531236704969,2020,8,6,3,39737.0,1077738.0,1393409033,18.6,2.581,1.337,773.4541505588187,28.5178286195307,11691.707613610683
Asia,India,2020-09-06,276146,40425.0,26273,904.0,1.26,1,12,16806803,899864,8.8,185191602,158783606,1393409033,27177,0.0024052760063886037,2020,9,6,6,40641.0,1118163.0,1393409033,18.6,2.581,1.337,802.4657322570981,29.166597199747017,12061.643495890843
Asia,India,2020-10-06,286605,37132.0,26816,886.0,1.25,0,12,17334885,801518,9.0,186410600,160605562,1393409033,27702,0.00214203901554582,2020,10,6,1,41527.0,1155295.0,1393409033,18.6,2.581,1.337,829.114045222355,29.802447821507698,12440.629125733534
Asia,India,2020-11-06,297535,37740.0,27497,933.0,1.23,1,10,17743740,918470,9.5,187886885,164158704,1393409033,28430,0.002126947306486682,2020,11,6,4,42460.0,1193035.0,1393409033,18.6,2.581,1.337,856.198698117669,30.47202866812476,12734.049787087895
Asia,India,2020-12-06,308993,45720.0,28082,861.0,1.22,2,10,18190382,805985,9.6,187886886,165598013,1393409033,28943,0.00251341615585643,2020,12,6,6,43321.0,1238755.0,1393409033,18.6,2.581,1.337,889.0103125949809,31.08993768091928,13054.588831562425
Asia,India,2020-06-13,320922,49310.0,28732,1007.0,1.21,3,12,18832970,1023836,9.6,190842497,167191085,1393409033,29739,0.0026182806004576018,2020,6,13,5,44328.0,1288065.0,1393409033,18.6,2.581,1.337,924.3983421198333,31.812625690076175,13515.751336456278
Asia,India,2020-06-14,332424,48916.0,29861,871.0,1.19,3,13,19358659,801147,9.0,191719240,169585180,1393409033,30732,0.0025268279171609975,2020,6,14,6,45199.0,1336981.0,1393409033,18.6,2.581,1.337,959.503611887379,32.437711346457164,13893.019595488728
Asia,India,2020-06-15,343091,48611.0,30601,834.0,1.18,2,14,19821831,609917,9.4,194165711,171866824,1393409033,31435,0.0024523970565584986,2020,6,15,0,46033.0,1385592.0,1393409033,18.6,2.581,1.337,994.3899940255375,33.03624342156823,14225.421631811683
Asia,India,2020-06-16,354065,49981.0,31358,942.0,1.18,2,13,20202858,925383,9.8,195506779,174296917,1393409033,32300,0.002473956902533295,2020,6,16,1,46975.0,1435573.0,1393409033,18.6,2.581,1.337,1030.2595763350416,33.71228324741311,14498.871129393632
Asia,India,2020-06-17,366946,44457.0,32060,1007.0,1.16,2,11,20864750,823992,10.1,198425615,179172948,1393409033,33067,0.0021307228699121725,2020,6,17,2,47982.0,1480030.0,1393409033,18.6,2.581,1.337,1062.1647807273832,34.43497125657,14973.887427066795
Asia,India,2020-06-18,380532,51596.0,32771,996.0,1.15,0,10,21484402,924998,10.1,201203166,180972102,1393409033,33767,0.0024015562546260308,2020,6,18,3,48978.0,1531626.0,1393409033,18.6,2.581,1.337,1099.1933909761012,35.149764957781784,15418.589582230734
Asia,India,2020-06-19,395048,50294.0,33408,944.0,1.14,1,11,22149351,901338,10.0,203166802,183275704,1393409033,34352,0.0022706760121323647,2020,6,19,4,49922.0,1581920.0,1393409033,18.6,2.581,1.337,1135.2876022298615,35.82724011234395,15895.799779848277
Asia,India,2020-06-20,410451,52783.0,34193,941.0,1.13,2,11,22788393,928761,10.4,207088953,185501579,1393409033,35134,0.0023162230000158416,2020,6,20,5,50863.0,1634703.0,1393409033,18.6,2.581,1.337,1173.1680800722927,36.502562273830186,16354.417446926369
Asia,India,2020-06-21,425282,61242.0,34955,876.0,1.13,2,10,23387171,1055027,10.6,208665123,188363894,1393409033,35831,0.0026186151373331986,2020,6,21,6,51739.0,1695945.0,1393409033,18.6,2.581,1.337,1217.1192807245136,37.131236252004406,16784.139076267922
Asia,India,2020-06-22,440215,54735.0,35718,1091.0,1.13,2,10,24106535,846278,10.5,210449895,191222380,1393409033,36809,0.002270546140289345,2020,6,22,0,52830.0,1750680.0,1393409033,18.6,2.581,1.337,1256.4006393950226,37.91420806728759,17300.400979961207
Asia,India,2020-06-23,456183,52972.0,36511,978.0,1.13,2,6,24583558,1016920,10.5,213135738,194325996,1393409033,37489,0.002154773527900233,2020,6,23,1,53808.0,1803652.0,1393409033,18.6,2.581,1.337,1294.416755801238,38.61608381004374,17642.743385315775
Asia,India,2020-06-24,473105,52050.0,37364,983.0,1.13,1,6,25281848,1012367,10.8,215678166,197415653,1393409033,38347,0.00205878937330847,2020,6,24,2,54791.0,1855702.0,1393409033,18.6,2.581,1.337,1331.7711856687813,39.321547874593115,18143.881230314946
Asia,India,2020-06-25,490401,52509.0,38135,945.0,1.12,2,8,26015297,1172179,11.2,218344384,199655293,1393409033,39080,0.0020183894114297446,2020,6,25,3,55736.0,1908211.0,1393409033,18.6,2.581,1.337,1369.4550234769433,39.999740693513935,18670.251436499766
Asia,India,2020-06-26,508953,56282.0,38938,912.0,1.11,1,10,26845688,1169765,11.8,223607768,202572835,1393409033,39850,0.002096500562771943,2020,6,26,4,56648.0,1964493.0,1393409033,18.6,2.581,1.337,1409.8466089102783,40.65425058859942,19266.19346094048
Asia,India,2020-06-27,528859,62538.0,39795,836.0,1.1,1,10,27694416,1059346,12.0,225571144,205571046,1393409033,40631,0.0022581447465799603,2020,6,27,5,57484.0,2027031.0,1393409033,18.6,2.581,1.337,1454.7279025713049,41.25421799242778,19875.295296725697
Asia,India,2020-06-28,548318,61537.0,40699,848.0,1.09,4,14,28563095,1092654,12.6,228041045,207830971,1393409033,41547,0.002154423391442699,2020,6,28,6,58332.0,2088568.0,1393409033,18.6,2.581,1.337,1498.8908142093262,41.8627973685599,20498.715254130264
Asia,India,2020-06-29,566840,64399.0,41585,967.0,1.08,6,17,29309703,720362,12.9,230490652,210442950,1393409033,42552,0.002197190466242527,2020,6,29,0,59299.0,2152967.0,1393409033,18.6,2.581,1.337,1545.1076812417937,42.55677880337094,21034.52920561051
Asia,India,2020-06-30,585481,62064.0,42518,1115.0,1.07,7,10,30041400,1098621,13.0,233680929,214553189,1393409033,43633,0.002065948990393257,2020,6,30,1,60414.0,2215031.0,1393409033,18.6,2.581,1.337,1589.648801996822,43.35697456326164,21559.642063838983
Asia,India,2020-01-07,604641,53601.0,43379,1057.0,1.06,8,11,30941264,1154549,13.1,236856505,217542993,1393409033,44436,0.0017323468103953349,2020,1,7,1,61471.0,2268632.0,1393409033,18.6,2.581,1.337,1628.1163292846259,44.11554579035085,22205.442384267935
Asia,India,2020-02-07,625544,60963.0,44386,1021.0,1.06,8,12,31742782,1129756,12.8,240281903,221493259,1393409033,45407,0.001920531099007012,2020,2,7,4,62492.0,2329595.0,1393409033,18.6,2.581,1.337,1671.8673015807842,44.848281100528794,22780.663285681454
Asia,India,2020-03-07,648315,66999.0,45257,948.0,1.06,7,13,32661252,1163542,13.0,243703242,224541283,1393409033,46205,0.002051329814301056,2020,3,7,5,63440.0,2396594.0,1393409033,18.6,2.581,1.337,1719.9500959457323,45.528626912525546,23439.816469167385
Asia,India,2020-04-07,673165,64553.0,46091,971.0,1.07,8,12,33467237,1091251,13.0,246188067,232744813,1393409033,47062,0.001928841630995711,2020,4,7,1,64411.0,2461147.0,1393409033,18.6,2.581,1.337,1766.2774832894313,46.225479004771174,24018.24317727098
Asia,India,2020-05-07,697413,64732.0,47033,819.0,1.07,7,14,34491073,1071702,12.6,249430416,238586187,1393409033,47852,0.0018767754775271851,2020,5,7,3,65230.0,2525879.0,1393409033,18.6,2.581,1.337,1812.733332553328,46.81324611450255,24753.01378357004
Asia,India,2020-06-07,719664,64030.0,48040,1045.0,1.07,8,13,35292220,978500,12.9,252760364,241720520,1393409033,49085,0.0018142808811687108,2020,6,7,6,66275.0,2589909.0,1393409033,18.6,2.581,1.337,1858.6853814374547,47.563205369288,25327.968431506502
Asia,India,2020-07-07,742417,57711.0,49036,1043.0,1.07,9,12,35902137,1072845,12.5,255305366,247652194,1393409033,50079,0.0016074530605239459,2020,7,7,1,67318.0,2647620.0,1393409033,18.6,2.581,1.337,1900.1025092392954,48.31172929535616,25765.684124139018
Asia,India,2020-08-07,767296,55018.0,49980,1096.0,1.07,8,11,36827520,1116842,12.3,258325900,253359907,1393409033,51076,0.0014939371426585337,2020,8,7,4,68414.0,2702638.0,1393409033,18.6,2.581,1.337,1939.5869669233011,49.09828943243258,26429.79852133627
Asia,India,2020-09-07,793802,64572.0,50921,1089.0,1.06,9,15,37651512,1136613,12.3,262970250,260253182,1393409033,52010,0.0017149908880153338,2020,9,7,0,69503.0,2767210.0,1393409033,18.6,2.581,1.337,1985.9279898898144,49.87982591899847,27021.148211546006
Asia,India,2020-10-07,820916,69672.0,51797,1065.0,1.07,9,16,38576510,1006615,11.9,266355940,262916313,1393409033,52862,0.0018060731776928499,2020,10,7,2,70568.0,2836882.0,1393409033,18.6,2.581,1.337,2035.929101085424,50.64413846095685,27684.98630796518
Asia,India,2020-11-07,849522,68900.0,52888,1016.0,1.08,8,21,39477848,881911,12.0,270908312,265545768,1393409033,53904,0.0017452825696071376,2020,11,7,5,71584.0,2905782.0,1393409033,18.6,2.581,1.337,2085.376175396159,51.373285449341566,28331.844465658778
Asia,India,2020-12-07,878254,69876.0,53866,1133.0,1.1,8,22,40406609,1206806,12.2,274286599,270178001,1393409033,54999,0.0017293210623044364,2020,12,7,0,72717.0,2975658.0,1393409033,18.6,2.581,1.337,2135.5236901209323,52.186399167687895,28998.38313305954
Asia,India,2020-07-13,906752,69239.0,54849,1115.0,1.11,8,17,41461636,731534,11.9,283313942,271410023,1393409033,55964,0.0016699533998127813,2020,7,13,0,73832.0,3044897.0,1393409033,18.6,2.581,1.337,2185.214052649248,52.9865949275786,29755.53840836914
Asia,India,2020-07-14,936181,61408.0,55794,1172.0,1.11,7,16,42307914,933185,12.3,289855456,275693081,1393409033,56966,0.0014514542125617443,2020,7,14,1,75004.0,3106305.0,1393409033,18.6,2.581,1.337,2229.284385585004,53.82769755591214,30362.88196647567
Asia,India,2020-07-15,968857,60975.0,56706,1209.0,1.11,6,18,43324834,953683,12.6,293370338,276339011,1393409033,57915,0.0014073914282048952,2020,7,15,2,76213.0,3167280.0,1393409033,18.6,2.581,1.337,2273.0439698534665,54.6953537655156,31092.689206070332
Asia,India,2020-07-16,1003832,57224.0,57542,1201.0,1.12,5,20,44337201,1156569,12.9,300054027,282231365,1393409033,58743,0.0012906543198340373,2020,7,16,3,77414.0,3224504.0,1393409033,18.6,2.581,1.337,2314.1115951126462,55.55726866024989,31819.22891984008
Asia,India,2020-07-17,1039084,85687.0,58390,1114.0,1.12,4,21,45509380,1492409,12.8,306661528,284455266,1393409033,59504,0.001882842613984194,2020,7,17,4,78528.0,3310191.0,1393409033,18.6,2.581,1.337,2375.6061010119774,56.35674675578194,32660.46001009382
Asia,India,2020-07-18,1077781,77266.0,59357,1136.0,1.11,4,27,46679145,1341535,12.6,314841384,286751758,1393409033,60493,0.001655257395995578,2020,7,18,5,79664.0,3387457.0,1393409033,18.6,2.581,1.337,2431.0571553471477,57.172013467204216,33499.95865858579
Asia,India,2020-07-19,1118206,76472.0,60472,1054.0,1.11,4,26,47738491,987861,12.3,318030412,288782557,1393409033,61526,0.0016018939517799169,2020,7,19,6,80718.0,3463929.0,1393409033,18.6,2.581,1.337,2485.938384181553,57.928431701217484,34260.213526260384
Asia,India,2020-07-20,1155338,78761.0,61529,1290.0,1.11,5,26,48831145,709394,12.2,321423578,291184757,1393409033,62819,0.0016129255212016839,2020,7,20,0,82008.0,3542690.0,1393409033,18.6,2.581,1.337,2542.4623467328993,58.8542187238713,35044.37235839277
Asia,India,2020-07-21,1193078,78512.0,62550,1132.0,1.12,6,29,49551507,1142811,12.2,327423913,298678913,1393409033,63682,0.0015844523154462285,2020,7,21,1,83140.0,3621202.0,1393409033,18.6,2.581,1.337,2598.807610858943,59.66661477785899,35561.35049111598
Asia,India,2020-07-22,1238798,69921.0,63498,1174.0,1.12,6,32,50650128,1086688,11.9,329158139,298678914,1393409033,64672,0.0013804703514273449,2020,7,22,2,84314.0,3691123.0,1393409033,18.6,2.581,1.337,2648.9874204798557,60.50915273490982,36349.79162647641
Asia,India,2020-07-23,1288108,78357.0,64469,1247.0,1.12,7,30,51804677,1423052,11.7,334741649,303171498,1393409033,65716,0.0015125468304724688,2020,7,23,3,85561.0,3769480.0,1393409033,18.6,2.581,1.337,2705.221446630309,61.40408019014184,37178.370294087224
Asia,India,2020-07-24,1337024,83883.0,65288,1133.0,1.11,7,33,52934433,1097947,11.6,335671794,304018852,1393409033,66421,0.001584658515186136,2020,7,24,4,86694.0,3853363.0,1393409033,18.6,2.581,1.337,2765.421286026642,62.21719390848818,37989.15590925411
Asia,India,2020-07-25,1385635,83341.0,66333,1130.0,1.11,9,35,54097975,1132675,11.6,344300590,306612781,1393409033,67463,0.0015405567398779714,2020,7,25,5,87824.0,3936704.0,1393409033,18.6,2.581,1.337,2825.232151340589,63.02815463375857,38824.18853244222
Asia,India,2020-07-26,1435616,86432.0,67376,1053.0,1.1,9,36,55189226,1142131,11.8,347378550,311387539,1393409033,68429,0.0015661027752047112,2020,7,26,6,88877.0,4023136.0,1393409033,18.6,2.581,1.337,2887.261317187112,63.7838552034132,39607.34048147943
Asia,India,2020-07-27,1480073,90632.0,68472,1085.0,1.1,9,40,56260928,989860,11.8,351229497,313529502,1393409033,69557,0.0016109225926739068,2020,7,27,0,89962.0,4113768.0,1393409033,18.6,2.581,1.337,2952.3046733399497,64.56252103254451,40376.46280996945
Asia,India,2020-07-28,1531669,90802.0,69561,1129.0,1.09,9,40,57239428,1089403,11.7,354307646,316116189,1393409033,70690,0.001586354077472612,2020,7,28,1,91091.0,4204570.0,1393409033,18.6,2.581,1.337,3017.470032433757,65.37276409345625,41078.697384904925
Asia,India,2020-07-29,1581963,75809.0,70626,1141.0,1.08,11,44,58312273,1199857,11.7,358070763,318665226,1393409033,71767,0.0013000522205677011,2020,7,29,2,92232.0,4280379.0,1393409033,18.6,2.581,1.337,3071.8754497983796,66.19161912667175,41848.64000375689
Asia,India,2020-07-30,1634746,89706.0,71642,1089.0,1.07,15,48,59429115,1194321,11.5,368991222,321893762,1393409033,72731,0.0015094621550396637,2020,7,30,3,93321.0,4370085.0,1393409033,18.6,2.581,1.337,3136.2542487551104,66.97315561323765,42650.157701396216
Asia,India,2020-07-31,1695988,95735.0,72775,1124.0,1.06,16,49,60565728,1168705,11.2,368991223,321893763,1393409033,73899,0.0015806794231879786,2020,7,31,4,94445.0,4465820.0,1393409033,18.6,2.581,1.337,3204.9598461301207,67.77981035235617,43465.86434107034
